_id,co_mun,no_mun,ano,variavel,ensino_rede,ensino_tipo,valor
1230,2700300,Arapiraca,2017,Taxa de Aprovação,Municipal,Ensino Médio,0.0
1231,2700300,Arapiraca,2017,Taxa de Aprovação,Privada,Ensino Fundamental,96.8
1232,2700300,Arapiraca,2017,Taxa de Aprovação,Privada,Ensino Médio,94.6
1233,2700300,Arapiraca,2017,Taxa de Aprovação,Pública,Ensino Fundamental,85.3
1234,2700300,Arapiraca,2017,Taxa de Aprovação,Pública,Ensino Médio,76.3
1235,2700300,Arapiraca,2017,Taxa de Aprovação,Total,Ensino Fundamental,88.4
1236,2700300,Arapiraca,2017,Taxa de Aprovação,Total,Ensino Médio,80.7
1237,2700300,Arapiraca,2017,Taxa de Reprovação,Estadual,Ensino Fundamental,8.4
1238,2700300,Arapiraca,2017,Taxa de Reprovação,Estadual,Ensino Médio,11.1
1239,2700300,Arapiraca,2017,Taxa de Reprovação,Federal,Ensino Fundamental,0.0
1240,2700300,Arapiraca,2017,Taxa de Reprovação,Federal,Ensino Médio,9.8
1241,2700300,Arapiraca,2017,Taxa de Reprovação,Municipal,Ensino Fundamental,9.6
1242,2700300,Arapiraca,2017,Taxa de Reprovação,Municipal,Ensino Médio,0.0
1243,2700300,Arapiraca,2017,Taxa de Reprovação,Privada,Ensino Fundamental,2.7
1244,2700300,Arapiraca,2017,Taxa de Reprovação,Privada,Ensino Médio,4.9
1245,2700300,Arapiraca,2017,Taxa de Reprovação,Pública,Ensino Fundamental,9.5
1246,2700300,Arapiraca,2017,Taxa de Reprovação,Pública,Ensino Médio,11.0
1247,2700300,Arapiraca,2017,Taxa de Reprovação,Total,Ensino Fundamental,7.6
1248,2700300,Arapiraca,2017,Taxa de Reprovação,Total,Ensino Médio,9.5
1249,2700300,Arapiraca,2018,Taxa de Abandono,Estadual,Ensino Fundamental,7.6
1250,2700300,Arapiraca,2018,Taxa de Abandono,Estadual,Ensino Médio,14.8
1251,2700300,Arapiraca,2018,Taxa de Abandono,Federal,Ensino Fundamental,0.0
1252,2700300,Arapiraca,2018,Taxa de Abandono,Federal,Ensino Médio,2.6
1253,2700300,Arapiraca,2018,Taxa de Abandono,Municipal,Ensino Fundamental,3.0
1254,2700300,Arapiraca,2018,Taxa de Abandono,Municipal,Ensino Médio,0.0
1255,2700300,Arapiraca,2018,Taxa de Abandono,Privada,Ensino Fundamental,0.4
1256,2700300,Arapiraca,2018,Taxa de Abandono,Privada,Ensino Médio,0.8
1257,2700300,Arapiraca,2018,Taxa de Abandono,Pública,Ensino Fundamental,3.6
1258,2700300,Arapiraca,2018,Taxa de Abandono,Pública,Ensino Médio,13.9
1259,2700300,Arapiraca,2018,Taxa de Abandono,Total,Ensino Fundamental,2.7
1260,2700300,Arapiraca,2018,Taxa de Abandono,Total,Ensino Médio,11.1
1261,2700300,Arapiraca,2018,Taxa de Aprovação,Estadual,Ensino Fundamental,84.4
1262,2700300,Arapiraca,2018,Taxa de Aprovação,Estadual,Ensino Médio,75.1
1263,2700300,Arapiraca,2018,Taxa de Aprovação,Federal,Ensino Fundamental,0.0
1264,2700300,Arapiraca,2018,Taxa de Aprovação,Federal,Ensino Médio,91.5
1265,2700300,Arapiraca,2018,Taxa de Aprovação,Municipal,Ensino Fundamental,87.5
1266,2700300,Arapiraca,2018,Taxa de Aprovação,Municipal,Ensino Médio,0.0
1267,2700300,Arapiraca,2018,Taxa de Aprovação,Privada,Ensino Fundamental,97.9
1268,2700300,Arapiraca,2018,Taxa de Aprovação,Privada,Ensino Médio,96.2
1269,2700300,Arapiraca,2018,Taxa de Aprovação,Pública,Ensino Fundamental,87.1
1270,2700300,Arapiraca,2018,Taxa de Aprovação,Pública,Ensino Médio,76.3
1271,2700300,Arapiraca,2018,Taxa de Aprovação,Total,Ensino Fundamental,90.1
1272,2700300,Arapiraca,2018,Taxa de Aprovação,Total,Ensino Médio,80.6
1273,2700300,Arapiraca,2018,Taxa de Reprovação,Estadual,Ensino Fundamental,8.0
1274,2700300,Arapiraca,2018,Taxa de Reprovação,Estadual,Ensino Médio,10.1
1275,2700300,Arapiraca,2018,Taxa de Reprovação,Federal,Ensino Fundamental,0.0
1276,2700300,Arapiraca,2018,Taxa de Reprovação,Federal,Ensino Médio,5.9
1277,2700300,Arapiraca,2018,Taxa de Reprovação,Municipal,Ensino Fundamental,9.5
1278,2700300,Arapiraca,2018,Taxa de Reprovação,Municipal,Ensino Médio,0.0
1279,2700300,Arapiraca,2018,Taxa de Reprovação,Privada,Ensino Fundamental,1.7
1280,2700300,Arapiraca,2018,Taxa de Reprovação,Privada,Ensino Médio,3.0
1281,2700300,Arapiraca,2018,Taxa de Reprovação,Pública,Ensino Fundamental,9.3
1282,2700300,Arapiraca,2018,Taxa de Reprovação,Pública,Ensino Médio,9.8
1283,2700300,Arapiraca,2018,Taxa de Reprovação,Total,Ensino Fundamental,7.2
1284,2700300,Arapiraca,2018,Taxa de Reprovação,Total,Ensino Médio,8.3
1285,2700300,Arapiraca,2019,Taxa de Abandono,Estadual,Ensino Fundamental,2.9
1286,2700300,Arapiraca,2019,Taxa de Abandono,Estadual,Ensino Médio,13.0
1287,2700300,Arapiraca,2019,Taxa de Abandono,Federal,Ensino Fundamental,0.0
1288,2700300,Arapiraca,2019,Taxa de Abandono,Federal,Ensino Médio,1.7
1289,2700300,Arapiraca,2019,Taxa de Abandono,Municipal,Ensino Fundamental,2.0
1290,2700300,Arapiraca,2019,Taxa de Abandono,Municipal,Ensino Médio,0.0
1291,2700300,Arapiraca,2019,Taxa de Abandono,Privada,Ensino Fundamental,0.2
1292,2700300,Arapiraca,2019,Taxa de Abandono,Privada,Ensino Médio,0.6
1293,2700300,Arapiraca,2019,Taxa de Abandono,Pública,Ensino Fundamental,2.1
1294,2700300,Arapiraca,2019,Taxa de Abandono,Pública,Ensino Médio,12.2
1295,2700300,Arapiraca,2019,Taxa de Abandono,Total,Ensino Fundamental,1.6
1296,2700300,Arapiraca,2019,Taxa de Abandono,Total,Ensino Médio,9.8
1297,2700300,Arapiraca,2019,Taxa de Aprovação,Estadual,Ensino Fundamental,92.0
1298,2700300,Arapiraca,2019,Taxa de Aprovação,Estadual,Ensino Médio,79.3
1299,2700300,Arapiraca,2019,Taxa de Aprovação,Federal,Ensino Fundamental,0.0
1300,2700300,Arapiraca,2019,Taxa de Aprovação,Federal,Ensino Médio,94.3
1301,2700300,Arapiraca,2019,Taxa de Aprovação,Municipal,Ensino Fundamental,90.8
1302,2700300,Arapiraca,2019,Taxa de Aprovação,Municipal,Ensino Médio,0.0
1303,2700300,Arapiraca,2019,Taxa de Aprovação,Privada,Ensino Fundamental,97.9
1304,2700300,Arapiraca,2019,Taxa de Aprovação,Privada,Ensino Médio,95.3
1305,2700300,Arapiraca,2019,Taxa de Aprovação,Pública,Ensino Fundamental,91.0
1306,2700300,Arapiraca,2019,Taxa de Aprovação,Pública,Ensino Médio,80.4
1307,2700300,Arapiraca,2019,Taxa de Aprovação,Total,Ensino Fundamental,92.8
1308,2700300,Arapiraca,2019,Taxa de Aprovação,Total,Ensino Médio,83.4
1309,2700300,Arapiraca,2019,Taxa de Reprovação,Estadual,Ensino Fundamental,5.1
1310,2700300,Arapiraca,2019,Taxa de Reprovação,Estadual,Ensino Médio,7.7
1311,2700300,Arapiraca,2019,Taxa de Reprovação,Federal,Ensino Fundamental,0.0
1312,2700300,Arapiraca,2019,Taxa de Reprovação,Federal,Ensino Médio,4.0
1313,2700300,Arapiraca,2019,Taxa de Reprovação,Municipal,Ensino Fundamental,7.2
1314,2700300,Arapiraca,2019,Taxa de Reprovação,Municipal,Ensino Médio,0.0
1315,2700300,Arapiraca,2019,Taxa de Reprovação,Privada,Ensino Fundamental,1.9
1316,2700300,Arapiraca,2019,Taxa de Reprovação,Privada,Ensino Médio,4.1
1317,2700300,Arapiraca,2019,Taxa de Reprovação,Pública,Ensino Fundamental,6.9
1318,2700300,Arapiraca,2019,Taxa de Reprovação,Pública,Ensino Médio,7.4
1319,2700300,Arapiraca,2019,Taxa de Reprovação,Total,Ensino Fundamental,5.6
1320,2700300,Arapiraca,2019,Taxa de Reprovação,Total,Ensino Médio,6.8
1321,2700300,Arapiraca,2020,Taxa de Abandono,Estadual,Ensino Fundamental,1.2
1322,2700300,Arapiraca,2020,Taxa de Abandono,Estadual,Ensino Médio,0.0
1323,2700300,Arapiraca,2020,Taxa de Abandono,Federal,Ensino Fundamental,0.0
1324,2700300,Arapiraca,2020,Taxa de Abandono,Federal,Ensino Médio,0.6
1325,2700300,Arapiraca,2020,Taxa de Abandono,Municipal,Ensino Fundamental,0.1
1326,2700300,Arapiraca,2020,Taxa de Abandono,Municipal,Ensino Médio,0.0
1327,2700300,Arapiraca,2020,Taxa de Abandono,Privada,Ensino Fundamental,4.7
1328,2700300,Arapiraca,2020,Taxa de Abandono,Privada,Ensino Médio,1.8
1329,2700300,Arapiraca,2020,Taxa de Abandono,Pública,Ensino Fundamental,0.2
1330,2700300,Arapiraca,2020,Taxa de Abandono,Pública,Ensino Médio,0.1
1331,2700300,Arapiraca,2020,Taxa de Abandono,Total,Ensino Fundamental,1.3
1332,2700300,Arapiraca,2020,Taxa de Abandono,Total,Ensino Médio,0.4
1333,2700300,Arapiraca,2020,Taxa de Aprovação,Estadual,Ensino Fundamental,98.8
1334,2700300,Arapiraca,2020,Taxa de Aprovação,Estadual,Ensino Médio,100.0
1335,2700300,Arapiraca,2020,Taxa de Aprovação,Federal,Ensino Fundamental,0.0
1336,2700300,Arapiraca,2020,Taxa de Aprovação,Federal,Ensino Médio,87.3
1337,2700300,Arapiraca,2020,Taxa de Aprovação,Municipal,Ensino Fundamental,99.9
1338,2700300,Arapiraca,2020,Taxa de Aprovação,Municipal,Ensino Médio,0.0
1339,2700300,Arapiraca,2020,Taxa de Aprovação,Privada,Ensino Fundamental,95.1
1340,2700300,Arapiraca,2020,Taxa de Aprovação,Privada,Ensino Médio,97.9
1341,2700300,Arapiraca,2020,Taxa de Aprovação,Pública,Ensino Fundamental,99.8
1342,2700300,Arapiraca,2020,Taxa de Aprovação,Pública,Ensino Médio,99.0
1343,2700300,Arapiraca,2020,Taxa de Aprovação,Total,Ensino Fundamental,98.6
1344,2700300,Arapiraca,2020,Taxa de Aprovação,Total,Ensino Médio,98.8
1345,2700300,Arapiraca,2020,Taxa de Reprovação,Estadual,Ensino Fundamental,0.0
1346,2700300,Arapiraca,2020,Taxa de Reprovação,Estadual,Ensino Médio,0.0
1347,2700300,Arapiraca,2020,Taxa de Reprovação,Federal,Ensino Fundamental,0.0
1348,2700300,Arapiraca,2020,Taxa de Reprovação,Federal,Ensino Médio,12.1
1349,2700300,Arapiraca,2020,Taxa de Reprovação,Municipal,Ensino Fundamental,0.0
1350,2700300,Arapiraca,2020,Taxa de Reprovação,Municipal,Ensino Médio,0.0
1351,2700300,Arapiraca,2020,Taxa de Reprovação,Privada,Ensino Fundamental,0.2
1352,2700300,Arapiraca,2020,Taxa de Reprovação,Privada,Ensino Médio,0.3
1353,2700300,Arapiraca,2020,Taxa de Reprovação,Pública,Ensino Fundamental,0.0
1354,2700300,Arapiraca,2020,Taxa de Reprovação,Pública,Ensino Médio,0.9
1355,2700300,Arapiraca,2020,Taxa de Reprovação,Total,Ensino Fundamental,0.1
1356,2700300,Arapiraca,2020,Taxa de Reprovação,Total,Ensino Médio,0.8
1357,2700300,Arapiraca,2021,Taxa de Abandono,Estadual,Ensino Fundamental,2.8
1358,2700300,Arapiraca,2021,Taxa de Abandono,Estadual,Ensino Médio,9.7
1359,2700300,Arapiraca,2021,Taxa de Abandono,Federal,Ensino Fundamental,0.0
1360,2700300,Arapiraca,2021,Taxa de Abandono,Federal,Ensino Médio,7.5
1361,2700300,Arapiraca,2021,Taxa de Abandono,Municipal,Ensino Fundamental,0.1
1362,2700300,Arapiraca,2021,Taxa de Abandono,Municipal,Ensino Médio,0.0
1363,2700300,Arapiraca,2021,Taxa de Abandono,Privada,Ensino Fundamental,0.4
1364,2700300,Arapiraca,2021,Taxa de Abandono,Privada,Ensino Médio,0.7
1365,2700300,Arapiraca,2021,Taxa de Abandono,Pública,Ensino Fundamental,0.5
1366,2700300,Arapiraca,2021,Taxa de Abandono,Pública,Ensino Médio,9.6
1367,2700300,Arapiraca,2021,Taxa de Abandono,Total,Ensino Fundamental,0.4
1368,2700300,Arapiraca,2021,Taxa de Abandono,Total,Ensino Médio,7.9
1369,2700300,Arapiraca,2021,Taxa de Aprovação,Estadual,Ensino Fundamental,94.2
1370,2700300,Arapiraca,2021,Taxa de Aprovação,Estadual,Ensino Médio,83.1
1371,2700300,Arapiraca,2021,Taxa de Aprovação,Federal,Ensino Fundamental,0.0
1372,2700300,Arapiraca,2021,Taxa de Aprovação,Federal,Ensino Médio,89.2
1373,2700300,Arapiraca,2021,Taxa de Aprovação,Municipal,Ensino Fundamental,99.9
1374,2700300,Arapiraca,2021,Taxa de Aprovação,Municipal,Ensino Médio,0.0
1375,2700300,Arapiraca,2021,Taxa de Aprovação,Privada,Ensino Fundamental,98.6
1376,2700300,Arapiraca,2021,Taxa de Aprovação,Privada,Ensino Médio,96.5
1377,2700300,Arapiraca,2021,Taxa de Aprovação,Pública,Ensino Fundamental,99.1
1378,2700300,Arapiraca,2021,Taxa de Aprovação,Pública,Ensino Médio,83.4
1379,2700300,Arapiraca,2021,Taxa de Aprovação,Total,Ensino Fundamental,99.0
1380,2700300,Arapiraca,2021,Taxa de Aprovação,Total,Ensino Médio,85.9
1381,2700300,Arapiraca,2021,Taxa de Reprovação,Estadual,Ensino Fundamental,3.0
1382,2700300,Arapiraca,2021,Taxa de Reprovação,Estadual,Ensino Médio,7.2
1383,2700300,Arapiraca,2021,Taxa de Reprovação,Federal,Ensino Fundamental,0.0
1384,2700300,Arapiraca,2021,Taxa de Reprovação,Federal,Ensino Médio,3.3
1385,2700300,Arapiraca,2021,Taxa de Reprovação,Municipal,Ensino Fundamental,0.0
1386,2700300,Arapiraca,2021,Taxa de Reprovação,Municipal,Ensino Médio,0.0
1387,2700300,Arapiraca,2021,Taxa de Reprovação,Privada,Ensino Fundamental,1.0
1388,2700300,Arapiraca,2021,Taxa de Reprovação,Privada,Ensino Médio,2.8
1389,2700300,Arapiraca,2021,Taxa de Reprovação,Pública,Ensino Fundamental,0.4
1390,2700300,Arapiraca,2021,Taxa de Reprovação,Pública,Ensino Médio,7.0
1391,2700300,Arapiraca,2021,Taxa de Reprovação,Total,Ensino Fundamental,0.6
1392,2700300,Arapiraca,2021,Taxa de Reprovação,Total,Ensino Médio,6.2
1393,2700300,Arapiraca,2022,Taxa de Abandono,Estadual,Ensino Fundamental,3.1
1394,2700300,Arapiraca,2022,Taxa de Abandono,Estadual,Ensino Médio,7.6
1395,2700300,Arapiraca,2022,Taxa de Abandono,Federal,Ensino Fundamental,0.0
1396,2700300,Arapiraca,2022,Taxa de Abandono,Federal,Ensino Médio,2.4
1397,2700300,Arapiraca,2022,Taxa de Abandono,Municipal,Ensino Fundamental,1.5
1398,2700300,Arapiraca,2022,Taxa de Abandono,Municipal,Ensino Médio,0.0
1399,2700300,Arapiraca,2022,Taxa de Abandono,Privada,Ensino Fundamental,0.4
1400,2700300,Arapiraca,2022,Taxa de Abandono,Privada,Ensino Médio,0.2
1401,2700300,Arapiraca,2022,Taxa de Abandono,Pública,Ensino Fundamental,1.7
1402,2700300,Arapiraca,2022,Taxa de Abandono,Pública,Ensino Médio,7.2
1403,2700300,Arapiraca,2022,Taxa de Abandono,Total,Ensino Fundamental,1.4
1404,2700300,Arapiraca,2022,Taxa de Abandono,Total,Ensino Médio,5.9
1405,2700300,Arapiraca,2022,Taxa de Aprovação,Estadual,Ensino Fundamental,92.5
1406,2700300,Arapiraca,2022,Taxa de Aprovação,Estadual,Ensino Médio,85.3
1407,2700300,Arapiraca,2022,Taxa de Aprovação,Federal,Ensino Fundamental,0.0
1408,2700300,Arapiraca,2022,Taxa de Aprovação,Federal,Ensino Médio,95.9
1409,2700300,Arapiraca,2022,Taxa de Aprovação,Municipal,Ensino Fundamental,89.4
1410,2700300,Arapiraca,2022,Taxa de Aprovação,Municipal,Ensino Médio,0.0
1411,2700300,Arapiraca,2022,Taxa de Aprovação,Privada,Ensino Fundamental,98.4
1412,2700300,Arapiraca,2022,Taxa de Aprovação,Privada,Ensino Médio,96.4
1413,2700300,Arapiraca,2022,Taxa de Aprovação,Pública,Ensino Fundamental,89.8
1414,2700300,Arapiraca,2022,Taxa de Aprovação,Pública,Ensino Médio,86.0
1415,2700300,Arapiraca,2022,Taxa de Aprovação,Total,Ensino Fundamental,91.9
1416,2700300,Arapiraca,2022,Taxa de Aprovação,Total,Ensino Médio,88.0
1417,2700300,Arapiraca,2022,Taxa de Reprovação,Estadual,Ensino Fundamental,4.4
1418,2700300,Arapiraca,2022,Taxa de Reprovação,Estadual,Ensino Médio,7.1
1419,2700300,Arapiraca,2022,Taxa de Reprovação,Federal,Ensino Fundamental,0.0
1420,2700300,Arapiraca,2022,Taxa de Reprovação,Federal,Ensino Médio,1.7
1421,2700300,Arapiraca,2022,Taxa de Reprovação,Municipal,Ensino Fundamental,9.1
1422,2700300,Arapiraca,2022,Taxa de Reprovação,Municipal,Ensino Médio,0.0
1423,2700300,Arapiraca,2022,Taxa de Reprovação,Privada,Ensino Fundamental,1.2
1424,2700300,Arapiraca,2022,Taxa de Reprovação,Privada,Ensino Médio,3.4
1425,2700300,Arapiraca,2022,Taxa de Reprovação,Pública,Ensino Fundamental,8.5
1426,2700300,Arapiraca,2022,Taxa de Reprovação,Pública,Ensino Médio,6.8
1427,2700300,Arapiraca,2022,Taxa de Reprovação,Total,Ensino Fundamental,6.7
1428,2700300,Arapiraca,2022,Taxa de Reprovação,Total,Ensino Médio,6.1
1429,2700409,Atalaia,2007,Taxa de Abandono,Estadual,Ensino Fundamental,26.3
1430,2700409,Atalaia,2007,Taxa de Abandono,Estadual,Ensino Médio,27.4
1431,2700409,Atalaia,2007,Taxa de Abandono,Municipal,Ensino Fundamental,0.0
1432,2700409,Atalaia,2007,Taxa de Abandono,Municipal,Ensino Médio,0.0
1433,2700409,Atalaia,2007,Taxa de Abandono,Privada,Ensino Fundamental,0.0
1434,2700409,Atalaia,2007,Taxa de Abandono,Privada,Ensino Médio,0.0
1435,2700409,Atalaia,2007,Taxa de Abandono,Pública,Ensino Fundamental,26.3
1436,2700409,Atalaia,2007,Taxa de Abandono,Pública,Ensino Médio,27.4
1437,2700409,Atalaia,2007,Taxa de Abandono,Total,Ensino Fundamental,26.3
1438,2700409,Atalaia,2007,Taxa de Abandono,Total,Ensino Médio,27.4
1439,2700409,Atalaia,2007,Taxa de Aprovação,Estadual,Ensino Fundamental,73.7
1440,2700409,Atalaia,2007,Taxa de Aprovação,Estadual,Ensino Médio,57.9
1441,2700409,Atalaia,2007,Taxa de Aprovação,Municipal,Ensino Fundamental,0.0
1442,2700409,Atalaia,2007,Taxa de Aprovação,Municipal,Ensino Médio,0.0
1443,2700409,Atalaia,2007,Taxa de Aprovação,Privada,Ensino Fundamental,0.0
1444,2700409,Atalaia,2007,Taxa de Aprovação,Privada,Ensino Médio,0.0
1445,2700409,Atalaia,2007,Taxa de Aprovação,Pública,Ensino Fundamental,73.7
1446,2700409,Atalaia,2007,Taxa de Aprovação,Pública,Ensino Médio,57.9
1447,2700409,Atalaia,2007,Taxa de Aprovação,Total,Ensino Fundamental,73.7
1448,2700409,Atalaia,2007,Taxa de Aprovação,Total,Ensino Médio,57.9
1449,2700409,Atalaia,2007,Taxa de Reprovação,Estadual,Ensino Fundamental,0.0
1450,2700409,Atalaia,2007,Taxa de Reprovação,Estadual,Ensino Médio,14.7
1451,2700409,Atalaia,2007,Taxa de Reprovação,Municipal,Ensino Fundamental,0.0
1452,2700409,Atalaia,2007,Taxa de Reprovação,Municipal,Ensino Médio,0.0
1453,2700409,Atalaia,2007,Taxa de Reprovação,Privada,Ensino Fundamental,0.0
1454,2700409,Atalaia,2007,Taxa de Reprovação,Privada,Ensino Médio,0.0
1455,2700409,Atalaia,2007,Taxa de Reprovação,Pública,Ensino Fundamental,0.0
1456,2700409,Atalaia,2007,Taxa de Reprovação,Pública,Ensino Médio,14.7
1457,2700409,Atalaia,2007,Taxa de Reprovação,Total,Ensino Fundamental,0.0
1458,2700409,Atalaia,2007,Taxa de Reprovação,Total,Ensino Médio,14.7
1459,2700409,Atalaia,2008,Taxa de Abandono,Estadual,Ensino Fundamental,2.5
1460,2700409,Atalaia,2008,Taxa de Abandono,Estadual,Ensino Médio,25.8
1461,2700409,Atalaia,2008,Taxa de Abandono,Municipal,Ensino Fundamental,0.0
1462,2700409,Atalaia,2008,Taxa de Abandono,Municipal,Ensino Médio,0.0
1463,2700409,Atalaia,2008,Taxa de Abandono,Privada,Ensino Fundamental,23.6
1464,2700409,Atalaia,2008,Taxa de Abandono,Privada,Ensino Médio,0.0
1465,2700409,Atalaia,2008,Taxa de Abandono,Pública,Ensino Fundamental,2.5
1466,2700409,Atalaia,2008,Taxa de Abandono,Pública,Ensino Médio,25.8
1467,2700409,Atalaia,2008,Taxa de Abandono,Total,Ensino Fundamental,12.8
1468,2700409,Atalaia,2008,Taxa de Abandono,Total,Ensino Médio,25.8
1469,2700409,Atalaia,2008,Taxa de Aprovação,Estadual,Ensino Fundamental,97.5
1470,2700409,Atalaia,2008,Taxa de Aprovação,Estadual,Ensino Médio,58.5
1471,2700409,Atalaia,2008,Taxa de Aprovação,Municipal,Ensino Fundamental,0.0
1472,2700409,Atalaia,2008,Taxa de Aprovação,Municipal,Ensino Médio,0.0
1473,2700409,Atalaia,2008,Taxa de Aprovação,Privada,Ensino Fundamental,71.1
1474,2700409,Atalaia,2008,Taxa de Aprovação,Privada,Ensino Médio,0.0
1475,2700409,Atalaia,2008,Taxa de Aprovação,Pública,Ensino Fundamental,97.5
1476,2700409,Atalaia,2008,Taxa de Aprovação,Pública,Ensino Médio,58.5
1477,2700409,Atalaia,2008,Taxa de Aprovação,Total,Ensino Fundamental,84.6
1478,2700409,Atalaia,2008,Taxa de Aprovação,Total,Ensino Médio,58.5
1479,2700409,Atalaia,2008,Taxa de Reprovação,Estadual,Ensino Fundamental,0.0
1480,2700409,Atalaia,2008,Taxa de Reprovação,Estadual,Ensino Médio,15.7
1481,2700409,Atalaia,2008,Taxa de Reprovação,Municipal,Ensino Fundamental,0.0
1482,2700409,Atalaia,2008,Taxa de Reprovação,Municipal,Ensino Médio,0.0
1483,2700409,Atalaia,2008,Taxa de Reprovação,Privada,Ensino Fundamental,5.3
1484,2700409,Atalaia,2008,Taxa de Reprovação,Privada,Ensino Médio,0.0
1485,2700409,Atalaia,2008,Taxa de Reprovação,Pública,Ensino Fundamental,0.0
1486,2700409,Atalaia,2008,Taxa de Reprovação,Pública,Ensino Médio,15.7
1487,2700409,Atalaia,2008,Taxa de Reprovação,Total,Ensino Fundamental,2.6
1488,2700409,Atalaia,2008,Taxa de Reprovação,Total,Ensino Médio,15.7
1489,2700409,Atalaia,2009,Taxa de Abandono,Estadual,Ensino Fundamental,0.0
1490,2700409,Atalaia,2009,Taxa de Abandono,Estadual,Ensino Médio,34.5
1491,2700409,Atalaia,2009,Taxa de Abandono,Municipal,Ensino Fundamental,9.0
1492,2700409,Atalaia,2009,Taxa de Abandono,Municipal,Ensino Médio,0.0
1493,2700409,Atalaia,2009,Taxa de Abandono,Privada,Ensino Fundamental,2.7
1494,2700409,Atalaia,2009,Taxa de Abandono,Privada,Ensino Médio,0.0
1495,2700409,Atalaia,2009,Taxa de Abandono,Pública,Ensino Fundamental,8.7
1496,2700409,Atalaia,2009,Taxa de Abandono,Pública,Ensino Médio,34.5
1497,2700409,Atalaia,2009,Taxa de Abandono,Total,Ensino Fundamental,8.5
1498,2700409,Atalaia,2009,Taxa de Abandono,Total,Ensino Médio,34.5
1499,2700409,Atalaia,2009,Taxa de Aprovação,Estadual,Ensino Fundamental,100.0
1500,2700409,Atalaia,2009,Taxa de Aprovação,Estadual,Ensino Médio,31.7
1501,2700409,Atalaia,2009,Taxa de Aprovação,Municipal,Ensino Fundamental,90.0
1502,2700409,Atalaia,2009,Taxa de Aprovação,Municipal,Ensino Médio,0.0
1503,2700409,Atalaia,2009,Taxa de Aprovação,Privada,Ensino Fundamental,97.3
1504,2700409,Atalaia,2009,Taxa de Aprovação,Privada,Ensino Médio,0.0
1505,2700409,Atalaia,2009,Taxa de Aprovação,Pública,Ensino Fundamental,90.4
1506,2700409,Atalaia,2009,Taxa de Aprovação,Pública,Ensino Médio,31.7
1507,2700409,Atalaia,2009,Taxa de Aprovação,Total,Ensino Fundamental,90.6
1508,2700409,Atalaia,2009,Taxa de Aprovação,Total,Ensino Médio,31.7
1509,2700409,Atalaia,2009,Taxa de Reprovação,Estadual,Ensino Fundamental,0.0
1510,2700409,Atalaia,2009,Taxa de Reprovação,Estadual,Ensino Médio,33.8
1511,2700409,Atalaia,2009,Taxa de Reprovação,Municipal,Ensino Fundamental,1.0
1512,2700409,Atalaia,2009,Taxa de Reprovação,Municipal,Ensino Médio,0.0
1513,2700409,Atalaia,2009,Taxa de Reprovação,Privada,Ensino Fundamental,0.0
1514,2700409,Atalaia,2009,Taxa de Reprovação,Privada,Ensino Médio,0.0
1515,2700409,Atalaia,2009,Taxa de Reprovação,Pública,Ensino Fundamental,0.9
1516,2700409,Atalaia,2009,Taxa de Reprovação,Pública,Ensino Médio,33.8
1517,2700409,Atalaia,2009,Taxa de Reprovação,Total,Ensino Fundamental,0.9
1518,2700409,Atalaia,2009,Taxa de Reprovação,Total,Ensino Médio,33.8
1519,2700409,Atalaia,2010,Taxa de Abandono,Estadual,Ensino Fundamental,0.0
1520,2700409,Atalaia,2010,Taxa de Abandono,Estadual,Ensino Médio,27.8
1521,2700409,Atalaia,2010,Taxa de Abandono,Municipal,Ensino Fundamental,5.8
1522,2700409,Atalaia,2010,Taxa de Abandono,Municipal,Ensino Médio,0.0
1523,2700409,Atalaia,2010,Taxa de Abandono,Privada,Ensino Fundamental,0.0
1524,2700409,Atalaia,2010,Taxa de Abandono,Privada,Ensino Médio,0.0
1525,2700409,Atalaia,2010,Taxa de Abandono,Pública,Ensino Fundamental,5.7
1526,2700409,Atalaia,2010,Taxa de Abandono,Pública,Ensino Médio,27.8
1527,2700409,Atalaia,2010,Taxa de Abandono,Total,Ensino Fundamental,5.5
1528,2700409,Atalaia,2010,Taxa de Abandono,Total,Ensino Médio,27.8
1529,2700409,Atalaia,2010,Taxa de Aprovação,Estadual,Ensino Fundamental,100.0
1530,2700409,Atalaia,2010,Taxa de Aprovação,Estadual,Ensino Médio,34.2
1531,2700409,Atalaia,2010,Taxa de Aprovação,Municipal,Ensino Fundamental,90.7
1532,2700409,Atalaia,2010,Taxa de Aprovação,Municipal,Ensino Médio,0.0
1533,2700409,Atalaia,2010,Taxa de Aprovação,Privada,Ensino Fundamental,100.0
1534,2700409,Atalaia,2010,Taxa de Aprovação,Privada,Ensino Médio,0.0
1535,2700409,Atalaia,2010,Taxa de Aprovação,Pública,Ensino Fundamental,90.8
1536,2700409,Atalaia,2010,Taxa de Aprovação,Pública,Ensino Médio,34.2
1537,2700409,Atalaia,2010,Taxa de Aprovação,Total,Ensino Fundamental,91.1
1538,2700409,Atalaia,2010,Taxa de Aprovação,Total,Ensino Médio,34.2
1539,2700409,Atalaia,2010,Taxa de Reprovação,Estadual,Ensino Fundamental,0.0
1540,2700409,Atalaia,2010,Taxa de Reprovação,Estadual,Ensino Médio,38.0
1541,2700409,Atalaia,2010,Taxa de Reprovação,Municipal,Ensino Fundamental,3.5
1542,2700409,Atalaia,2010,Taxa de Reprovação,Municipal,Ensino Médio,0.0
