_id,co_mun,no_mun,ano,variavel,pop_categoria,pop_subcategoria,valor
1735,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 35 a 39 anos,1025
1736,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 40 a 44 anos,899
1737,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 45 a 49 anos,726
1738,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 5 a 9 anos,1510
1739,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 50 a 54 anos,608
1740,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 55 a 59 anos,515
1741,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 60 a 64 anos,378
1742,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 65 a 69 anos,271
1743,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 70 a 74 anos,200
1744,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 75 a 79 anos,118
1745,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,De 80 anos ou mais,120
1746,2700508,Barra de Santo Antônio,2013,População residente estimada,Por idade,Total,15072
1747,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 0 a 4 anos,1415
1748,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 10 a 14 anos,1646
1749,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 15 a 19 anos,1747
1750,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 20 a 24 anos,1457
1751,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 25 a 29 anos,1245
1752,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 30 a 34 anos,1217
1753,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 35 a 39 anos,1035
1754,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 40 a 44 anos,943
1755,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 45 a 49 anos,750
1756,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 5 a 9 anos,1486
1757,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 50 a 54 anos,618
1758,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 55 a 59 anos,544
1759,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 60 a 64 anos,397
1760,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 65 a 69 anos,271
1761,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 70 a 74 anos,209
1762,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 75 a 79 anos,124
1763,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,De 80 anos ou mais,121
1764,2700508,Barra de Santo Antônio,2014,População residente estimada,Por idade,Total,15225
1765,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 0 a 4 anos,1414
1766,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 10 a 14 anos,1602
1767,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 15 a 19 anos,1768
1768,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 20 a 24 anos,1498
1769,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 25 a 29 anos,1231
1770,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 30 a 34 anos,1245
1771,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 35 a 39 anos,1042
1772,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 40 a 44 anos,991
1773,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 45 a 49 anos,769
1774,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 5 a 9 anos,1456
1775,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 50 a 54 anos,629
1776,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 55 a 59 anos,574
1777,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 60 a 64 anos,416
1778,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 65 a 69 anos,271
1779,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 70 a 74 anos,218
1780,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 75 a 79 anos,130
1781,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,De 80 anos ou mais,123
1782,2700508,Barra de Santo Antônio,2015,População residente estimada,Por idade,Total,15377
1783,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 0 a 4 anos,1402
1784,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 10 a 14 anos,1568
1785,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 15 a 19 anos,1748
1786,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 20 a 24 anos,1534
1787,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 25 a 29 anos,1253
1788,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 30 a 34 anos,1237
1789,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 35 a 39 anos,1082
1790,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 40 a 44 anos,995
1791,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 45 a 49 anos,815
1792,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 5 a 9 anos,1437
1793,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 50 a 54 anos,653
1794,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 55 a 59 anos,580
1795,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 60 a 64 anos,443
1796,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 65 a 69 anos,287
1797,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 70 a 74 anos,217
1798,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 75 a 79 anos,137
1799,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,De 80 anos ou mais,127
1800,2700508,Barra de Santo Antônio,2016,População residente estimada,Por idade,Total,15515
1801,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 0 a 4 anos,1390
1802,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 10 a 14 anos,1531
1803,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 15 a 19 anos,1719
1804,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 20 a 24 anos,1576
1805,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 25 a 29 anos,1277
1806,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 30 a 34 anos,1226
1807,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 35 a 39 anos,1119
1808,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 40 a 44 anos,1004
1809,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 45 a 49 anos,857
1810,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 5 a 9 anos,1424
1811,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 50 a 54 anos,678
1812,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 55 a 59 anos,588
1813,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 60 a 64 anos,469
1814,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 65 a 69 anos,303
1815,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 70 a 74 anos,216
1816,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 75 a 79 anos,142
1817,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,De 80 anos ou mais,130
1818,2700508,Barra de Santo Antônio,2017,População residente estimada,Por idade,Total,15649
1819,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 0 a 4 anos,1388
1820,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 10 a 14 anos,1501
1821,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 15 a 19 anos,1684
1822,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 20 a 24 anos,1616
1823,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 25 a 29 anos,1306
1824,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 30 a 34 anos,1213
1825,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 35 a 39 anos,1151
1826,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 40 a 44 anos,1015
1827,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 45 a 49 anos,898
1828,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 5 a 9 anos,1407
1829,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 50 a 54 anos,702
1830,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 55 a 59 anos,597
1831,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 60 a 64 anos,496
1832,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 65 a 69 anos,319
1833,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 70 a 74 anos,215
1834,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 75 a 79 anos,149
1835,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,De 80 anos ou mais,135
1836,2700508,Barra de Santo Antônio,2018,População residente estimada,Por idade,Total,15792
1837,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 0 a 4 anos,1388
1838,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 10 a 14 anos,1474
1839,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 15 a 19 anos,1633
1840,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 20 a 24 anos,1649
1841,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 25 a 29 anos,1340
1842,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 30 a 34 anos,1200
1843,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 35 a 39 anos,1181
1844,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 40 a 44 anos,1026
1845,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 45 a 49 anos,940
1846,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 5 a 9 anos,1396
1847,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 50 a 54 anos,725
1848,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 55 a 59 anos,607
1849,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 60 a 64 anos,524
1850,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 65 a 69 anos,336
1851,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 70 a 74 anos,216
1852,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 75 a 79 anos,156
1853,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,De 80 anos ou mais,141
1854,2700508,Barra de Santo Antônio,2019,População residente estimada,Por idade,Total,15932
1855,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 0 a 4 anos,1388
1856,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 10 a 14 anos,1442
1857,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 15 a 19 anos,1587
1858,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 20 a 24 anos,1671
1859,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 25 a 29 anos,1379
1860,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 30 a 34 anos,1187
1861,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 35 a 39 anos,1208
1862,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 40 a 44 anos,1032
1863,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 45 a 49 anos,989
1864,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 5 a 9 anos,1394
1865,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 50 a 54 anos,744
1866,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 55 a 59 anos,618
1867,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 60 a 64 anos,553
1868,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 65 a 69 anos,351
1869,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 70 a 74 anos,216
1870,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 75 a 79 anos,163
1871,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,De 80 anos ou mais,146
1872,2700508,Barra de Santo Antônio,2020,População residente estimada,Por idade,Total,16068
1873,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 0 a 4 anos,1388
1874,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 10 a 14 anos,1423
1875,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 15 a 19 anos,1552
1876,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 20 a 24 anos,1658
1877,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 25 a 29 anos,1414
1878,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 30 a 34 anos,1209
1879,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 35 a 39 anos,1201
1880,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 40 a 44 anos,1072
1881,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 45 a 49 anos,993
1882,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 5 a 9 anos,1382
1883,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 50 a 54 anos,790
1884,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 55 a 59 anos,642
1885,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 60 a 64 anos,559
1886,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 65 a 69 anos,374
1887,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 70 a 74 anos,229
1888,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 75 a 79 anos,163
1889,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,De 80 anos ou mais,152
1890,2700508,Barra de Santo Antônio,2021,População residente estimada,Por idade,Total,16201
1891,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 0 a 4 anos,874
1892,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 10 a 14 anos,734
1893,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 15 a 19 anos,805
1894,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 20 a 24 anos,756
1895,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 25 a 29 anos,586
1896,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 30 a 34 anos,477
1897,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 35 a 39 anos,429
1898,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 40 a 44 anos,313
1899,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 45 a 49 anos,243
1900,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 5 a 9 anos,792
1901,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 50 a 54 anos,207
1902,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 55 a 59 anos,146
1903,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 60 a 64 anos,117
1904,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 65 a 69 anos,77
1905,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 70 a 74 anos,55
1906,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 75 a 79 anos,35
1907,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,De 80 anos ou mais,35
1908,2700607,Barra de São Miguel,2001,População residente estimada,Por idade,Total,6681
1909,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 0 a 4 anos,872
1910,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 10 a 14 anos,746
1911,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 15 a 19 anos,798
1912,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 20 a 24 anos,759
1913,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 25 a 29 anos,610
1914,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 30 a 34 anos,495
1915,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 35 a 39 anos,441
1916,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 40 a 44 anos,341
1917,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 45 a 49 anos,252
1918,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 5 a 9 anos,817
1919,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 50 a 54 anos,210
1920,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 55 a 59 anos,157
1921,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 60 a 64 anos,119
1922,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 65 a 69 anos,85
1923,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 70 a 74 anos,55
1924,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 75 a 79 anos,37
1925,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,De 80 anos ou mais,36
1926,2700607,Barra de São Miguel,2002,População residente estimada,Por idade,Total,6830
1927,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 0 a 4 anos,859
1928,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 10 a 14 anos,763
1929,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 15 a 19 anos,789
1930,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 20 a 24 anos,762
1931,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 25 a 29 anos,635
1932,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 30 a 34 anos,513
1933,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 35 a 39 anos,452
1934,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 40 a 44 anos,369
1935,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 45 a 49 anos,261
1936,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 5 a 9 anos,844
1937,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 50 a 54 anos,213
1938,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 55 a 59 anos,166
1939,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 60 a 64 anos,120
1940,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 65 a 69 anos,92
1941,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 70 a 74 anos,57
1942,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 75 a 79 anos,38
1943,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,De 80 anos ou mais,37
1944,2700607,Barra de São Miguel,2003,População residente estimada,Por idade,Total,6970
1945,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 0 a 4 anos,840
1946,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 10 a 14 anos,782
1947,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 15 a 19 anos,774
1948,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 20 a 24 anos,761
1949,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 25 a 29 anos,660
1950,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 30 a 34 anos,533
1951,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 35 a 39 anos,462
1952,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 40 a 44 anos,397
1953,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 45 a 49 anos,272
1954,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 5 a 9 anos,868
1955,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 50 a 54 anos,215
1956,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 55 a 59 anos,177
1957,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 60 a 64 anos,122
1958,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 65 a 69 anos,100
1959,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 70 a 74 anos,58
1960,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 75 a 79 anos,40
1961,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,De 80 anos ou mais,38
1962,2700607,Barra de São Miguel,2004,População residente estimada,Por idade,Total,7099
1963,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 0 a 4 anos,824
1964,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 10 a 14 anos,807
1965,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 15 a 19 anos,757
1966,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 20 a 24 anos,760
1967,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 25 a 29 anos,682
1968,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 30 a 34 anos,557
1969,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 35 a 39 anos,469
1970,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 40 a 44 anos,425
1971,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 45 a 49 anos,283
1972,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 5 a 9 anos,881
1973,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 50 a 54 anos,218
1974,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 55 a 59 anos,187
1975,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 60 a 64 anos,124
1976,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 65 a 69 anos,107
1977,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 70 a 74 anos,59
1978,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 75 a 79 anos,42
1979,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,De 80 anos ou mais,40
1980,2700607,Barra de São Miguel,2005,População residente estimada,Por idade,Total,7222
1981,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 0 a 4 anos,809
1982,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 10 a 14 anos,823
1983,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 15 a 19 anos,758
1984,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 20 a 24 anos,768
1985,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 25 a 29 anos,694
1986,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 30 a 34 anos,582
1987,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 35 a 39 anos,483
1988,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 40 a 44 anos,436
1989,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 45 a 49 anos,309
1990,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 5 a 9 anos,865
1991,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 50 a 54 anos,232
1992,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 55 a 59 anos,194
1993,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 60 a 64 anos,130
1994,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 65 a 69 anos,108
1995,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 70 a 74 anos,64
1996,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 75 a 79 anos,44
1997,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,De 80 anos ou mais,42
1998,2700607,Barra de São Miguel,2006,População residente estimada,Por idade,Total,7341
1999,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 0 a 4 anos,792
2000,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 10 a 14 anos,843
2001,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 15 a 19 anos,763
2002,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 20 a 24 anos,771
2003,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 25 a 29 anos,704
2004,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 30 a 34 anos,608
2005,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 35 a 39 anos,494
2006,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 40 a 44 anos,448
2007,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 45 a 49 anos,335
2008,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 5 a 9 anos,847
2009,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 50 a 54 anos,246
2010,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 55 a 59 anos,202
2011,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 60 a 64 anos,135
2012,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 65 a 69 anos,108
2013,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 70 a 74 anos,67
2014,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 75 a 79 anos,44
2015,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,De 80 anos ou mais,44
2016,2700607,Barra de São Miguel,2007,População residente estimada,Por idade,Total,7451
2017,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 0 a 4 anos,779
2018,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 10 a 14 anos,865
2019,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 15 a 19 anos,771
2020,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 20 a 24 anos,769
2021,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 25 a 29 anos,713
2022,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 30 a 34 anos,637
2023,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 35 a 39 anos,505
2024,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 40 a 44 anos,461
2025,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 45 a 49 anos,361
2026,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 5 a 9 anos,816
2027,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 50 a 54 anos,260
2028,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 55 a 59 anos,210
2029,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 60 a 64 anos,140
2030,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 65 a 69 anos,109
2031,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 70 a 74 anos,72
2032,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 75 a 79 anos,46
2033,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,De 80 anos ou mais,46
2034,2700607,Barra de São Miguel,2008,População residente estimada,Por idade,Total,7560
2035,2700607,Barra de São Miguel,2009,População residente estimada,Por idade,De 0 a 4 anos,769
2036,2700607,Barra de São Miguel,2009,População residente estimada,Por idade,De 10 a 14 anos,881
2037,2700607,Barra de São Miguel,2009,População residente estimada,Por idade,De 15 a 19 anos,783
2038,2700607,Barra de São Miguel,2009,População residente estimada,Por idade,De 20 a 24 anos,764
