_id,co_mun,no_mun,ano,variavel,ensino_rede,ensino_tipo,valor
70,2700102,Água Branca,2009,Matrícula,Pública,Educação Profissional,0.0
71,2700102,Água Branca,2009,Matrícula,Total,Educação de Jovens e Adultos (EJA),543.0
72,2700102,Água Branca,2009,Matrícula,Total,Educação Infantil,799.0
73,2700102,Água Branca,2009,Matrícula,Total,Ensino Fundamental,4900.0
74,2700102,Água Branca,2009,Matrícula,Total,Ensino Médio,937.0
75,2700102,Água Branca,2009,Matrícula,Total,Educação Profissional,56.0
76,2700102,Água Branca,2010,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),0.0
77,2700102,Água Branca,2010,Matrícula,Estadual,Educação Infantil,0.0
78,2700102,Água Branca,2010,Matrícula,Estadual,Ensino Fundamental,886.0
79,2700102,Água Branca,2010,Matrícula,Estadual,Ensino Médio,897.0
80,2700102,Água Branca,2010,Matrícula,Estadual,Educação Profissional,0.0
81,2700102,Água Branca,2010,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),351.0
82,2700102,Água Branca,2010,Matrícula,Municipal,Educação Infantil,752.0
83,2700102,Água Branca,2010,Matrícula,Municipal,Ensino Fundamental,3795.0
84,2700102,Água Branca,2010,Matrícula,Municipal,Ensino Médio,0.0
85,2700102,Água Branca,2010,Matrícula,Municipal,Educação Profissional,0.0
86,2700102,Água Branca,2010,Matrícula,Pública,Educação de Jovens e Adultos (EJA),351.0
87,2700102,Água Branca,2010,Matrícula,Pública,Educação Infantil,752.0
88,2700102,Água Branca,2010,Matrícula,Pública,Ensino Fundamental,4681.0
89,2700102,Água Branca,2010,Matrícula,Pública,Ensino Médio,897.0
90,2700102,Água Branca,2010,Matrícula,Pública,Educação Profissional,0.0
91,2700102,Água Branca,2010,Matrícula,Total,Educação de Jovens e Adultos (EJA),351.0
92,2700102,Água Branca,2010,Matrícula,Total,Educação Infantil,752.0
93,2700102,Água Branca,2010,Matrícula,Total,Ensino Fundamental,4681.0
94,2700102,Água Branca,2010,Matrícula,Total,Ensino Médio,897.0
95,2700102,Água Branca,2010,Matrícula,Total,Educação Profissional,0.0
96,2700102,Água Branca,2011,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),474.0
